season,series_id,race_id,race_id_short,finish_position,starting_position,driver_number,driver_nationality,driver_id,driver_name,sponsor,owner_id,car,race_laps_run,race_status,race_laps_lead,points_earned,playoff_points_earned
2024,B,2024_United_Rentals_300,2024_01_B,28,32,26,usa,Sage_Karam,Sage Karam,CRC Brakleen,Sam_Hunt,Toyota,111,crash,0,9,0
2024,B,2024_United_Rentals_300,2024_01_B,29,7,51,usa,Jeremy_Clements,Jeremy Clements,One Stop / All South Electric,Jeremy_Clements,Chevrolet,109,dvp,0,8,0
2024,B,2024_United_Rentals_300,2024_01_B,30,24,42,usa,Leland_Honeyman,Leland Honeyman,Ohio Logistics,Randy_Young,Chevrolet,102,crash,0,7,0
2024,B,2024_United_Rentals_300,2024_01_B,31,35,4,usa,Dawson_Cram,Dawson Cram,FIRMAN Power Equipment,Johnny_Davis,Chevrolet,51,crash,0,6,0
2024,B,2024_United_Rentals_300,2024_01_B,32,27,92,usa,Josh_Bilicki,Josh Bilicki,Zeigler Auto Group,Mario_Gosselin,Chevrolet,51,crash,0,5,0
2024,B,2024_United_Rentals_300,2024_01_B,33,37,35,usa,Frankie_Muniz,Frankie Muniz,Ford Performance,Emerling-Gase_Motorsports,Ford,37,dvp,0,0,0
2024,B,2024_United_Rentals_300,2024_01_B,34,21,11,usa,Josh_Williams,Josh Williams,Alloy Employer Services,Matt_Kaulig,Chevrolet,37,dvp,0,3,0
2024,B,2024_United_Rentals_300,2024_01_B,35,18,14,mexico,Daniel_Suarez,Daniel Suarez,Wendy's,Bobby_Dotter,Chevrolet,23,crash,0,0,0
2024,B,2024_United_Rentals_300,2024_01_B,36,15,1,usa,Sam_Mayer,Sam Mayer,Carolina Carports,JR_Motorsports,Chevrolet,22,crash,0,1,0
2024,B,2024_United_Rentals_300,2024_01_B,37,28,15,usa,Hailie_Deegan,Hailie Deegan,Klutch Vodka,Kevin_Cywinski,Ford,22,crash,0,1,0
2024,B,2024_United_Rentals_300,2024_01_B,38,25,91,usa,Kyle_Weatherman,Kyle Weatherman,DriveSmartWarranty.com,Mario_Gosselin,Chevrolet,22,crash,0,1,0
2024,B,2024_Raptor_King_of_Tough_250,2024_02_B,1,2,21,usa,Austin_Hill,Austin Hill,Bennett Transportation,Richard_Childress,Chevrolet,169,running,2,43,5
2024,B,2024_Raptor_King_of_Tough_250,2024_02_B,2,12,81,usa,Chandler_Smith,Chandler Smith,QuickTie,Joe_Gibbs,Toyota,169,running,0,40,0
2024,B,2024_Raptor_King_of_Tough_250,2024_02_B,3,13,97,new_zealand,Shane_Van_Gisbergen,Shane Van Gisbergen,WeatherTech,Matt_Kaulig,Chevrolet,169,running,0,34,0
2024,B,2024_Raptor_King_of_Tough_250,2024_02_B,4,10,18,usa,Sheldon_Creed,Sheldon Creed,Friends of Jaclyn Foundation,Joe_Gibbs,Toyota,169,running,0,37,0
2024,B,2024_Raptor_King_of_Tough_250,2024_02_B,5,24,31,usa,Parker_Retzlaff,Parker Retzlaff,FVP / Bommarito.com,Jordan_Anderson,Chevrolet,169,running,0,32,0
2024,B,2024_Raptor_King_of_Tough_250,2024_02_B,6,23,51,usa,Jeremy_Clements,Jeremy Clements,One Stop / All South Electric,Jeremy_Clements,Chevrolet,169,running,0,31,0
2024,B,2024_Raptor_King_of_Tough_250,2024_02_B,7,15,5,usa,Anthony_Alfredo,Anthony Alfredo,Chapman Fence,Chris_Our,Chevrolet,169,running,0,30,0
2024,B,2024_Raptor_King_of_Tough_250,2024_02_B,8,22,26,usa,Jeffrey_Earnhardt,Jeffrey Earnhardt,ForeverLawn,Sam_Hunt,Toyota,169,running,0,29,0
2024,B,2024_Raptor_King_of_Tough_250,2024_02_B,9,8,19,usa,Ryan_Truex,Ryan Truex,Toyota Genuine Parts,Joe_Gibbs,Toyota,169,running,0,42,0
2024,B,2024_Raptor_King_of_Tough_250,2024_02_B,10,14,8,usa,Sammy_Smith,Sammy Smith,Pilot Flying J,JR_Motorsports,Chevrolet,169,running,0,34,0
2024,B,2024_Raptor_King_of_Tough_250,2024_02_B,11,6,1,usa,Sam_Mayer,Sam Mayer,Raptor High Heat,JR_Motorsports,Chevrolet,169,running,0,34,0
2024,B,2024_Raptor_King_of_Tough_250,2024_02_B,12,1,2,usa,Jesse_Love,Jesse Love,Whelen,Richard_Childress,Chevrolet,169,running,157,45,2
2024,B,2024_Raptor_King_of_Tough_250,2024_02_B,13,7,16,usa,A_J_Allmendinger,A.J. Allmendinger,Campers Inn RV,Matt_Kaulig,Chevrolet,169,running,8,31,0
2024,B,2024_Raptor_King_of_Tough_250,2024_02_B,14,18,9,usa,Brandon_Jones,Brandon Jones,Menards / Atlas Roofing,JR_Motorsports,Chevrolet,169,running,0,23,0
2024,B,2024_Raptor_King_of_Tough_250,2024_02_B,15,4,98,usa,Riley_Herbst,Riley Herbst,Monster Energy,Stewart_Haas_Racing,Ford,168,running,0,39,0
2024,B,2024_Raptor_King_of_Tough_250,2024_02_B,16,11,00,usa,Cole_Custer,Cole Custer,Haas Automation,Stewart_Haas_Racing,Ford,168,running,0,25,0
2024,B,2024_Raptor_King_of_Tough_250,2024_02_B,17,17,91,usa,Kyle_Weatherman,Kyle Weatherman,DriveSmartWarranty.com ,Mario_Gosselin,Chevrolet,168,running,0,20,0
2024,B,2024_Raptor_King_of_Tough_250,2024_02_B,18,21,78,usa,B_J_McLeod,B.J. McLeod,BJ McLeod Motorsports,B_J_McLeod,Chevrolet,168,running,0,19,0
2024,B,2024_Raptor_King_of_Tough_250,2024_02_B,19,5,48,usa,Parker_Kligerman,Parker Kligerman,Spiked Lite Coolers,Scott_Borchetta,Chevrolet,168,running,1,24,0
2024,B,2024_Raptor_King_of_Tough_250,2024_02_B,20,30,44,usa,Brennan_Poole,Brennan Poole,Finance Pro Plus,Tommy_Joe_Martins,Chevrolet,167,running,0,17,0
2024,B,2024_Raptor_King_of_Tough_250,2024_02_B,21,35,42,usa,Leland_Honeyman,Leland Honeyman,LH Waterfront Construction,Randy_Young,Chevrolet,167,running,0,16,0
2024,B,2024_Raptor_King_of_Tough_250,2024_02_B,22,20,39,usa,Ryan_Sieg,Ryan Sieg,Sci Aps,Rod_Sieg,Ford,167,running,0,17,0
2024,B,2024_Raptor_King_of_Tough_250,2024_02_B,23,25,27,usa,Jeb_Burton,Jeb Burton,State Water Heaters,Jordan_Anderson,Chevrolet,167,running,0,14,0
2024,B,2024_Raptor_King_of_Tough_250,2024_02_B,24,36,14,usa,J_J_Yeley,J.J. Yeley,Bobby Dotter,Bobby_Dotter,Chevrolet,167,running,0,13,0
2024,B,2024_Raptor_King_of_Tough_250,2024_02_B,25,34,43,usa,Ryan_Ellis,Ryan Ellis,Classic Collision,Tommy_Joe_Martins,Chevrolet,167,running,0,12,0
2024,B,2024_Raptor_King_of_Tough_250,2024_02_B,26,31,92,usa,Nick_Leitz,Nick Leitz,"Precision Measurements, Inc.",Mario_Gosselin,Chevrolet,167,running,0,11,0
2024,B,2024_Raptor_King_of_Tough_250,2024_02_B,27,19,15,usa,Hailie_Deegan,Hailie Deegan,AirBox,Kevin_Cywinski,Ford,167,running,0,10,0
2024,B,2024_Raptor_King_of_Tough_250,2024_02_B,28,9,7,usa,Justin_Allgaier,Justin Allgaier,Jarrett 25 Years,JR_Motorsports,Chevrolet,167,running,0,22,0
2024,B,2024_Raptor_King_of_Tough_250,2024_02_B,29,33,35,usa,Joey_Gase,Joey Gase,NCPC Race Against Crime ,Emerling-Gase_Motorsports,Chevrolet,166,running,0,8,0
2024,B,2024_Raptor_King_of_Tough_250,2024_02_B,30,28,29,usa,Blaine_Perkins,Blaine Perkins,Pritchard Injury Firm,Rod_Sieg,Ford,166,running,0,7,0
2024,B,2024_Raptor_King_of_Tough_250,2024_02_B,31,29,4,usa,Dawson_Cram,Dawson Cram,KSDT CPA,Johnny_Davis,Chevrolet,166,running,0,6,0
2024,B,2024_Raptor_King_of_Tough_250,2024_02_B,32,3,20,usa,John_H._Nemechek,John H. Nemechek,Pye Barker Fire & Safety,Joe_Gibbs,Toyota,165,running,0,0,0
2024,B,2024_Raptor_King_of_Tough_250,2024_02_B,33,37,07,usa,Patrick_Emerling,Patrick Emerling,SIMFORGE,Bobby_Dotter,Chevrolet,165,running,0,4,0
2024,B,2024_Raptor_King_of_Tough_250,2024_02_B,34,32,6,usa,Garrett_Smithley,Garrett Smithley,TBD,Johnny_Davis,Chevrolet,165,running,0,3,0
2024,B,2024_Raptor_King_of_Tough_250,2024_02_B,35,27,38,usa,C_J_McLaughlin,C.J. McLaughlin,Viking Motorsports,Rod_Sieg,Ford,164,running,0,0,0
2024,B,2024_Raptor_King_of_Tough_250,2024_02_B,36,26,28,usa,Kyle_Sieg,Kyle Sieg,Night Owl,Rod_Sieg,Ford,164,running,1,1,0
2024,B,2024_Raptor_King_of_Tough_250,2024_02_B,37,16,11,usa,Josh_Williams,Josh Williams,Alloy Employer Services,Matt_Kaulig,Chevrolet,159,running,0,1,0
2024,B,2024_Raptor_King_of_Tough_250,2024_02_B,38,38,32,usa,Jordan_Anderson,Jordan Anderson,Easy Care,Jordan_Anderson,Chevrolet,98,steering,0,1,0
2024,B,2024_The_LiUNA,2024_03_B,1,12,20,usa,John_H._Nemechek,John H. Nemechek,Safeway/Albertsons,Joe_Gibbs,Toyota,200,running,99,0,0
2024,B,2024_The_LiUNA,2024_03_B,2,1,00,usa,Cole_Custer,Cole Custer,Production Alliance Group,Stewart_Haas_Racing,Ford,200,running,0,43,0
2024,B,2024_The_LiUNA,2024_03_B,3,2,81,usa,Chandler_Smith,Chandler Smith,QuickTie,Joe_Gibbs,Toyota,200,running,74,54,2
2024,B,2024_The_LiUNA,2024_03_B,4,5,21,usa,Austin_Hill,Austin Hill,Bennett Transportation,Richard_Childress,Chevrolet,200,running,6,46,0
2024,B,2024_The_LiUNA,2024_03_B,5,11,98,usa,Riley_Herbst,Riley Herbst,Monster Energy,Stewart_Haas_Racing,Ford,200,running,0,47,0
2024,B,2024_The_LiUNA,2024_03_B,6,3,16,usa,A_J_Allmendinger,A.J. Allmendinger,Action Industries,Matt_Kaulig,Chevrolet,200,running,0,42,0
2024,B,2024_The_LiUNA,2024_03_B,7,6,39,usa,Ryan_Sieg,Ryan Sieg,Sci Aps,Rod_Sieg,Ford,200,running,0,33,0
2024,B,2024_The_LiUNA,2024_03_B,8,8,8,usa,Sammy_Smith,Sammy Smith,Pilot Flying J - BTI,JR_Motorsports,Chevrolet,200,running,0,29,0
2024,B,2024_The_LiUNA,2024_03_B,9,13,9,usa,Brandon_Jones,Brandon Jones,Menards/Jeld-Wen,JR_Motorsports,Chevrolet,200,running,0,29,0
2024,B,2024_The_LiUNA,2024_03_B,10,36,7,usa,Justin_Allgaier,Justin Allgaier,BRANDT,JR_Motorsports,Chevrolet,200,running,11,38,0
2024,B,2024_The_LiUNA,2024_03_B,11,7,48,usa,Parker_Kligerman,Parker Kligerman,Spiked Lite Coolers,Scott_Borchetta,Chevrolet,200,running,0,32,0
2024,B,2024_The_LiUNA,2024_03_B,12,10,19,usa,Aric_Almirola,Aric Almirola,He Gets Us,Joe_Gibbs,Toyota,200,running,0,25,0
2024,B,2024_The_LiUNA,2024_03_B,13,16,26,usa,Corey_Heim,Corey Heim,Gearwrench,Sam_Hunt,Toyota,200,running,0,0,0
2024,B,2024_The_LiUNA,2024_03_B,14,32,11,usa,Josh_Williams,Josh Williams,Alloy Employer Services,Matt_Kaulig,Chevrolet,199,running,10,23,0
2024,B,2024_The_LiUNA,2024_03_B,15,28,15,usa,Hailie_Deegan,Hailie Deegan,AirBox,Kevin_Cywinski,Ford,199,running,0,22,0
2024,B,2024_The_LiUNA,2024_03_B,16,37,5,usa,Anthony_Alfredo,Anthony Alfredo,Dude Wipes,Chris_Our,Chevrolet,199,running,0,21,0
2024,B,2024_The_LiUNA,2024_03_B,17,15,2,usa,Jesse_Love,Jesse Love,Whelen,Richard_Childress,Chevrolet,199,running,0,24,0
2024,B,2024_The_LiUNA,2024_03_B,18,19,42,usa,Leland_Honeyman,Leland Honeyman,LH Waterfront Construction ,Randy_Young,Chevrolet,199,running,0,19,0
2024,B,2024_The_LiUNA,2024_03_B,19,18,44,usa,Brennan_Poole,Brennan Poole,Macc Door Systems,Tommy_Joe_Martins,Chevrolet,199,running,0,18,0
2024,B,2024_The_LiUNA,2024_03_B,20,27,28,usa,Kyle_Sieg,Kyle Sieg,TopPool.com,Rod_Sieg,Ford,199,running,0,17,0
2024,B,2024_The_LiUNA,2024_03_B,21,20,91,usa,Kyle_Weatherman,Kyle Weatherman,DriveSmartWarranty.com,Mario_Gosselin,Chevrolet,199,running,0,16,0
2024,B,2024_The_LiUNA,2024_03_B,22,23,43,usa,Ryan_Ellis,Ryan Ellis,Classic Collision,Tommy_Joe_Martins,Chevrolet,199,running,0,15,0
2024,B,2024_The_LiUNA,2024_03_B,23,21,27,usa,Jeb_Burton,Jeb Burton,State Water Heaters,Jordan_Anderson,Chevrolet,198,running,0,14,0
2024,B,2024_The_LiUNA,2024_03_B,24,22,14,usa,J_J_Yeley,J.J. Yeley,Bobby Dotter,Bobby_Dotter,Chevrolet,198,running,0,13,0
2024,B,2024_The_LiUNA,2024_03_B,25,17,51,usa,Jeremy_Clements,Jeremy Clements,First Pacific Funding,Jeremy_Clements,Chevrolet,197,running,0,12,0
2024,B,2024_The_LiUNA,2024_03_B,26,9,18,usa,Sheldon_Creed,Sheldon Creed,Friends of Jaclyn Foundation,Joe_Gibbs,Toyota,197,running,0,11,0
2024,B,2024_The_LiUNA,2024_03_B,27,31,92,usa,Nick_Leitz,Nick Leitz,"Precision Measurements, Inc.",Mario_Gosselin,Chevrolet,197,running,0,10,0
2024,B,2024_The_LiUNA,2024_03_B,28,30,07,usa,Patrick_Emerling,Patrick Emerling,Frontline Optics,Bobby_Dotter,Chevrolet,196,running,0,9,0
2024,B,2024_The_LiUNA,2024_03_B,29,33,6,usa,Garrett_Smithley,Garrett Smithley,TeamJDMotorsports.com,Johnny_Davis,Chevrolet,195,running,0,8,0
2024,B,2024_The_LiUNA,2024_03_B,30,38,35,usa,Joey_Gase,Joey Gase,Nevada Donor Network,Emerling-Gase_Motorsports,Chevrolet,195,running,0,7,0
2024,B,2024_The_LiUNA,2024_03_B,31,29,29,usa,Blaine_Perkins,Blaine Perkins,AUTOPARKIT.com,Rod_Sieg,Ford,195,running,0,6,0
2024,B,2024_The_LiUNA,2024_03_B,32,24,78,usa,B_J_McLeod,B.J. McLeod,BJ McLeod Motorsports,B_J_McLeod,Chevrolet,195,running,0,5,0
2024,B,2024_The_LiUNA,2024_03_B,33,34,38,usa,C_J_McLaughlin,C.J. McLaughlin,Viking Motorsports,Rod_Sieg,Ford,194,running,0,4,0
2024,B,2024_The_LiUNA,2024_03_B,34,26,4,usa,Dawson_Cram,Dawson Cram,KSDT CPA,Johnny_Davis,Chevrolet,192,running,0,3,0
2024,B,2024_The_LiUNA,2024_03_B,35,4,31,usa,Parker_Retzlaff,Parker Retzlaff,FUNKAWAY,Jordan_Anderson,Chevrolet,115,fuel pump,0,2,0
2024,B,2024_The_LiUNA,2024_03_B,36,35,32,usa,Sage_Karam,Sage Karam,Easy Care,Jordan_Anderson,Chevrolet,104,transmission,0,1,0
2024,B,2024_The_LiUNA,2024_03_B,37,25,97,new_zealand,Shane_Van_Gisbergen,Shane Van Gisbergen,Focused Health,Matt_Kaulig,Chevrolet,27,engine,0,1,0
2024,B,2024_The_LiUNA,2024_03_B,38,14,1,usa,Sam_Mayer,Sam Mayer,Club Car,JR_Motorsports,Chevrolet,7,crash,0,1,0
2024,B,2024_Call_811_Every_Dig_Every_Time_200,2024_04_B,1,2,81,usa,Chandler_Smith,Chandler Smith,QuickTie,Joe_Gibbs,Toyota,205,running,88,57,6
2024,B,2024_Call_811_Every_Dig_Every_Time_200,2024_04_B,2,7,2,usa,Jesse_Love,Jesse Love,Whelen,Richard_Childress,Chevrolet,205,running,0,39,0
2024,B,2024_Call_811_Every_Dig_Every_Time_200,2024_04_B,3,6,18,usa,Sheldon_Creed,Sheldon Creed,Friends of Jaclyn Foundation,Joe_Gibbs,Toyota,205,running,0,34,0
2024,B,2024_Call_811_Every_Dig_Every_Time_200,2024_04_B,4,15,21,usa,Austin_Hill,Austin Hill,Bennett Transportation,Richard_Childress,Chevrolet,205,running,0,34,0
2024,B,2024_Call_811_Every_Dig_Every_Time_200,2024_04_B,5,1,00,usa,Cole_Custer,Cole Custer,Haas Automation,Stewart_Haas_Racing,Ford,205,running,61,51,1
2024,B,2024_Call_811_Every_Dig_Every_Time_200,2024_04_B,6,23,97,new_zealand,Shane_Van_Gisbergen,Shane Van Gisbergen,Safety Culture,Matt_Kaulig,Chevrolet,205,running,0,31,0
2024,B,2024_Call_811_Every_Dig_Every_Time_200,2024_04_B,7,11,9,usa,Brandon_Jones,Brandon Jones,Menards/Little Giant,JR_Motorsports,Chevrolet,205,running,0,37,0
2024,B,2024_Call_811_Every_Dig_Every_Time_200,2024_04_B,8,12,48,usa,Parker_Kligerman,Parker Kligerman,Spiked Lite Coolers,Scott_Borchetta,Chevrolet,205,running,0,29,0
2024,B,2024_Call_811_Every_Dig_Every_Time_200,2024_04_B,9,16,8,usa,Sammy_Smith,Sammy Smith,Pilot Flying J - Marten,JR_Motorsports,Chevrolet,205,running,0,28,0
2024,B,2024_Call_811_Every_Dig_Every_Time_200,2024_04_B,10,20,5,usa,Anthony_Alfredo,Anthony Alfredo,Dude Wipes,Chris_Our,Chevrolet,205,running,0,27,0
2024,B,2024_Call_811_Every_Dig_Every_Time_200,2024_04_B,11,24,42,usa,Leland_Honeyman,Leland Honeyman,RandCo,Randy_Young,Chevrolet,205,running,0,26,0
2024,B,2024_Call_811_Every_Dig_Every_Time_200,2024_04_B,12,13,39,usa,Ryan_Sieg,Ryan Sieg,Sci Aps,Rod_Sieg,Ford,205,running,0,25,0
2024,B,2024_Call_811_Every_Dig_Every_Time_200,2024_04_B,13,31,29,usa,Blaine_Perkins,Blaine Perkins,AUTOPARKIT.com,Rod_Sieg,Ford,205,running,0,24,0
2024,B,2024_Call_811_Every_Dig_Every_Time_200,2024_04_B,14,29,78,usa,B_J_McLeod,B.J. McLeod,BJ McLeod Motorsports ,B_J_McLeod,Chevrolet,205,running,0,23,0
2024,B,2024_Call_811_Every_Dig_Every_Time_200,2024_04_B,15,25,51,usa,Jeremy_Clements,Jeremy Clements,Wings Etc Grill & Pub,Jeremy_Clements,Chevrolet,205,running,0,22,0
2024,B,2024_Call_811_Every_Dig_Every_Time_200,2024_04_B,16,14,91,usa,Kyle_Weatherman,Kyle Weatherman,Silverton/DriveSmartWarranty,Mario_Gosselin,Chevrolet,205,running,0,21,0
2024,B,2024_Call_811_Every_Dig_Every_Time_200,2024_04_B,17,34,92,usa,Nick_Leitz,Nick Leitz,"Precision Measurements, Inc.",Mario_Gosselin,Chevrolet,205,running,0,20,0
2024,B,2024_Call_811_Every_Dig_Every_Time_200,2024_04_B,18,10,16,usa,A_J_Allmendinger,A.J. Allmendinger,Action Industries,Matt_Kaulig,Chevrolet,204,running,0,19,0
2024,B,2024_Call_811_Every_Dig_Every_Time_200,2024_04_B,19,32,14,usa,J_J_Yeley,J.J. Yeley,SWAMPFOX Tactical,Bobby_Dotter,Chevrolet,204,running,0,18,0
2024,B,2024_Call_811_Every_Dig_Every_Time_200,2024_04_B,20,22,44,usa,Brennan_Poole,Brennan Poole,Finance Pro Plus,Tommy_Joe_Martins,Chevrolet,204,running,0,17,0
2024,B,2024_Call_811_Every_Dig_Every_Time_200,2024_04_B,21,30,43,usa,Ryan_Ellis,Ryan Ellis,Rolling Plains Construction,Tommy_Joe_Martins,Chevrolet,204,running,0,16,0
2024,B,2024_Call_811_Every_Dig_Every_Time_200,2024_04_B,22,3,26,usa,Corey_Heim,Corey Heim,Gearwrench,Sam_Hunt,Toyota,203,running,0,0,0
2024,B,2024_Call_811_Every_Dig_Every_Time_200,2024_04_B,23,28,17,usa,William_Byron,William Byron,HendrickCars.com,Rick_Hendrick,Chevrolet,202,running,0,0,0
2024,B,2024_Call_811_Every_Dig_Every_Time_200,2024_04_B,24,4,98,usa,Riley_Herbst,Riley Herbst,Monster Energy,Stewart_Haas_Racing,Ford,202,running,0,25,0
2024,B,2024_Call_811_Every_Dig_Every_Time_200,2024_04_B,25,26,28,usa,Kyle_Sieg,Kyle Sieg,TopPool.com,Rod_Sieg,Ford,201,running,0,12,0
2024,B,2024_Call_811_Every_Dig_Every_Time_200,2024_04_B,26,38,6,usa,Garrett_Smithley,Garrett Smithley,TeamJDMotorsports.com,Johnny_Davis,Chevrolet,200,running,0,11,0
2024,B,2024_Call_811_Every_Dig_Every_Time_200,2024_04_B,27,27,11,usa,Josh_Williams,Josh Williams,Call811.com,Matt_Kaulig,Chevrolet,200,running,0,10,0
2024,B,2024_Call_811_Every_Dig_Every_Time_200,2024_04_B,28,33,4,usa,Dawson_Cram,Dawson Cram,TeamJDMotorsports.com,Johnny_Davis,Chevrolet,198,running,0,9,0
2024,B,2024_Call_811_Every_Dig_Every_Time_200,2024_04_B,29,5,7,usa,Justin_Allgaier,Justin Allgaier,BRANDT,JR_Motorsports,Chevrolet,195,crash,52,25,0
2024,B,2024_Call_811_Every_Dig_Every_Time_200,2024_04_B,30,35,35,usa,Frankie_Muniz,Frankie Muniz,The Hot Chick,Emerling-Gase_Motorsports,Ford,156,vibration,0,7,0
2024,B,2024_Call_811_Every_Dig_Every_Time_200,2024_04_B,31,8,19,usa,Aric_Almirola,Aric Almirola,Go Bowling,Joe_Gibbs,Toyota,154,crash,0,21,0
2024,B,2024_Call_811_Every_Dig_Every_Time_200,2024_04_B,32,9,20,usa,John_H._Nemechek,John H. Nemechek,Safeway/Albertsons,Joe_Gibbs,Toyota,146,crash,4,0,0
2024,B,2024_Call_811_Every_Dig_Every_Time_200,2024_04_B,33,19,15,usa,Hailie_Deegan,Hailie Deegan,AirBox,Kevin_Cywinski,Ford,146,crash,0,4,0
2024,B,2024_Call_811_Every_Dig_Every_Time_200,2024_04_B,34,21,1,usa,Sam_Mayer,Sam Mayer,Tire Pros,JR_Motorsports,Chevrolet,143,crash,0,11,0
2024,B,2024_Call_811_Every_Dig_Every_Time_200,2024_04_B,35,18,31,usa,Parker_Retzlaff,Parker Retzlaff,FUNKAWAY,Jordan_Anderson,Chevrolet,143,crash,0,2,0
2024,B,2024_Call_811_Every_Dig_Every_Time_200,2024_04_B,36,17,27,usa,Jeb_Burton,Jeb Burton,NORMA Ammunition,Jordan_Anderson,Chevrolet,143,crash,0,1,0
2024,B,2024_Call_811_Every_Dig_Every_Time_200,2024_04_B,37,37,32,usa,Ryan_Vargas,Ryan Vargas,Easy Care,Jordan_Anderson,Chevrolet,17,suspension,0,1,0
